 

stn;time;tre200s0
BER;201905261910;15.9
BER;201905261920;14.5
BER;201905261930;13.9
BER;201905261940;13.7
BER;201905261950;13.9
BER;201905262000;13.6
BER;201905262010;13.3
BER;201905262020;12.9
BER;201905262030;12.7
BER;201905262040;13.5
BER;201905262050;13.1
BER;201905262100;13.6
BER;201905262110;12.6
BER;201905262120;13.8
BER;201905262130;14.1
BER;201905262140;13.5
BER;201905262150;13.7
BER;201905262200;13.4
BER;201905262210;13.6
BER;201905262220;13.5
BER;201905262230;12.6
BER;201905262240;13.0
BER;201905262250;12.6
BER;201905262300;12.0
BER;201905262310;11.8
BER;201905262320;11.3
BER;201905262330;11.2
BER;201905262340;10.6
BER;201905262350;10.7
BER;201905270000;11.3
BER;201905270010;11.3
BER;201905270020;10.2
BER;201905270030;11.7
BER;201905270040;11.0
BER;201905270050;11.5
BER;201905270100;10.4
BER;201905270110;11.6
BER;201905270120;11.6
BER;201905270130;11.9
BER;201905270140;11.3
BER;201905270150;11.1
BER;201905270200;11.3
BER;201905270210;10.4
BER;201905270220;11.2
BER;201905270230;10.6
BER;201905270240;9.6
BER;201905270250;10.7
BER;201905270300;10.8
BER;201905270310;11.0
BER;201905270320;10.1
BER;201905270330;10.4
BER;201905270340;8.7
BER;201905270350;10.4
BER;201905270400;10.0
BER;201905270410;9.9
BER;201905270420;10.2
BER;201905270430;10.3
BER;201905270440;10.4
BER;201905270450;10.8
BER;201905270500;11.1
BER;201905270510;11.2
BER;201905270520;11.5
BER;201905270530;11.5
BER;201905270540;11.7
BER;201905270550;12.8
BER;201905270600;12.8
BER;201905270610;13.2
BER;201905270620;13.3
BER;201905270630;13.8
BER;201905270640;13.7
BER;201905270650;13.9
BER;201905270700;14.3
BER;201905270710;14.6
BER;201905270720;14.7
BER;201905270730;15.1
BER;201905270740;15.4
BER;201905270750;15.4
BER;201905270800;15.9
BER;201905270810;16.3
BER;201905270820;16.3
BER;201905270830;16.8
BER;201905270840;17.1
BER;201905270850;17.3
BER;201905270900;17.3
BER;201905270910;18.0
BER;201905270920;17.7
BER;201905270930;18.3
BER;201905270940;18.3
BER;201905270950;18.0
BER;201905271000;17.8
BER;201905271010;19.3
BER;201905271020;17.8
BER;201905271030;18.9
BER;201905271040;18.9
BER;201905271050;18.7
BER;201905271100;19.1
BER;201905271110;19.1
BER;201905271120;18.7
BER;201905271130;18.8
BER;201905271140;19.3
BER;201905271150;20.2
BER;201905271200;19.7
BER;201905271210;19.3
BER;201905271220;20.2
BER;201905271230;18.8
BER;201905271240;18.4
BER;201905271250;18.4
BER;201905271300;19.0
BER;201905271310;19.0
BER;201905271320;19.1
BER;201905271330;18.9
BER;201905271340;18.8
BER;201905271350;18.9
BER;201905271400;18.7
BER;201905271410;18.3
BER;201905271420;18.4
BER;201905271430;18.5
BER;201905271440;18.3
BER;201905271450;18.4
BER;201905271500;18.4
BER;201905271510;18.6
BER;201905271520;18.5
BER;201905271530;18.2
BER;201905271540;17.9
BER;201905271550;18.0
BER;201905271600;17.8
BER;201905271610;17.8
BER;201905271620;17.9
BER;201905271630;17.5
BER;201905271640;17.5
BER;201905271650;17.4
BER;201905271700;17.2
BER;201905271710;17.1
BER;201905271720;17.0
BER;201905271730;15.3
BER;201905271740;15.1
BER;201905271750;14.8
BER;201905271800;14.9
BER;201905271810;15.1
BER;201905271820;15.2
BER;201905271830;15.0
BER;201905271840;14.7
BER;201905271850;14.8
BER;201905271900;15.0
BER;201905271910;14.5
BER;201905271920;14.6
BER;201905271930;14.6
BER;201905271940;14.6
BER;201905271950;14.6
BER;201905272000;14.4
BER;201905272010;14.0
BER;201905272020;14.6
BER;201905272030;14.2
BER;201905272040;13.9
BER;201905272050;14.2
BER;201905272100;14.2
BER;201905272110;14.3
BER;201905272120;14.3
BER;201905272130;14.1
BER;201905272140;14.0
BER;201905272150;14.0
BER;201905272200;13.9
BER;201905272210;14.4
BER;201905272220;14.3
BER;201905272230;14.3
BER;201905272240;14.5
BER;201905272250;14.0
BER;201905272300;13.8
BER;201905272310;13.9
BER;201905272320;14.2
BER;201905272330;13.9
BER;201905272340;14.2
BER;201905272350;13.9
BER;201905280000;13.9
BER;201905280010;14.0
BER;201905280020;13.9
BER;201905280030;14.0
BER;201905280040;13.8
BER;201905280050;13.8
BER;201905280100;13.9
BER;201905280110;13.8
BER;201905280120;13.9
BER;201905280130;13.9
BER;201905280140;13.7
BER;201905280150;13.6
BER;201905280200;13.2
BER;201905280210;13.4
BER;201905280220;13.2
BER;201905280230;13.3
BER;201905280240;13.3
BER;201905280250;13.3
BER;201905280300;13.5
BER;201905280310;13.4
BER;201905280320;13.3
BER;201905280330;13.1
BER;201905280340;13.1
BER;201905280350;13.1
BER;201905280400;13.0
BER;201905280410;13.1
BER;201905280420;12.7
BER;201905280430;12.6
BER;201905280440;12.7
BER;201905280450;12.9
BER;201905280500;12.8
BER;201905280510;12.6
BER;201905280520;12.8
BER;201905280530;12.7
BER;201905280540;12.6
BER;201905280550;12.8
BER;201905280600;12.8
BER;201905280610;12.4
BER;201905280620;12.0
BER;201905280630;11.7
BER;201905280640;11.5
BER;201905280650;11.4
BER;201905280700;11.0
BER;201905280710;11.1
BER;201905280720;11.1
BER;201905280730;10.9
BER;201905280740;10.9
BER;201905280750;10.4
BER;201905280800;10.4
BER;201905280810;10.5
BER;201905280820;10.5
BER;201905280830;10.5
BER;201905280840;10.6
BER;201905280850;10.3
BER;201905280900;10.4
BER;201905280910;10.1
BER;201905280920;10.3
BER;201905280930;10.4
BER;201905280940;10.6
BER;201905280950;10.5
BER;201905281000;10.9
BER;201905281010;10.7
BER;201905281020;10.8
BER;201905281030;11.0
BER;201905281040;10.8
BER;201905281050;10.8
BER;201905281100;10.7
BER;201905281110;10.9
BER;201905281120;10.7
BER;201905281130;10.7
BER;201905281140;10.7
BER;201905281150;10.6
BER;201905281200;10.7
BER;201905281210;10.8
BER;201905281220;10.7
BER;201905281230;10.5
BER;201905281240;10.3
BER;201905281250;10.1
BER;201905281300;10.3
BER;201905281310;10.5
BER;201905281320;10.6
BER;201905281330;10.9
BER;201905281340;10.9
BER;201905281350;10.8
BER;201905281400;10.8
BER;201905281410;10.7
BER;201905281420;10.4
BER;201905281430;10.1
BER;201905281440;9.9
BER;201905281450;10.0
BER;201905281500;10.1
BER;201905281510;10.1
BER;201905281520;10.2
BER;201905281530;10.1
BER;201905281540;10.1
BER;201905281550;10.2
BER;201905281600;10.1
BER;201905281610;10.2
BER;201905281620;10.1
BER;201905281630;10.3
BER;201905281640;10.5
BER;201905281650;10.3
BER;201905281700;10.4
BER;201905281710;10.3
BER;201905281720;10.5
BER;201905281730;10.2
BER;201905281740;10.1
BER;201905281750;9.8
BER;201905281800;9.6
BER;201905281810;9.7
BER;201905281820;9.8
BER;201905281830;9.7
BER;201905281840;9.7
BER;201905281850;9.6
BER;201905281900;9.3
BER;201905281910;9.2
BER;201905281920;9.1
BER;201905281930;9.1
BER;201905281940;9.1
BER;201905281950;8.9
BER;201905282000;9.1
BER;201905282010;9.2
BER;201905282020;9.1
BER;201905282030;9.1
BER;201905282040;9.1
BER;201905282050;8.9
BER;201905282100;9.1
BER;201905282110;9.0
BER;201905282120;8.8
BER;201905282130;8.8
BER;201905282140;8.7
BER;201905282150;8.6
BER;201905282200;8.6
BER;201905282210;8.8
BER;201905282220;8.9
BER;201905282230;8.7
BER;201905282240;8.7
BER;201905282250;8.8
BER;201905282300;8.9
BER;201905282310;8.8
BER;201905282320;8.9
BER;201905282330;9.0
BER;201905282340;8.9
BER;201905282350;9.0
BER;201905290000;9.0
BER;201905290010;8.9
BER;201905290020;8.9
BER;201905290030;8.9
BER;201905290040;8.9
BER;201905290050;9.0
BER;201905290100;8.7
BER;201905290110;8.8
BER;201905290120;9.0
BER;201905290130;9.1
BER;201905290140;8.9
BER;201905290150;9.1
BER;201905290200;9.1
BER;201905290210;9.1
BER;201905290220;9.1
BER;201905290230;9.0
BER;201905290240;9.0
BER;201905290250;8.9
BER;201905290300;8.8
BER;201905290310;8.8
BER;201905290320;8.8
BER;201905290330;8.8
BER;201905290340;8.7
BER;201905290350;8.7
BER;201905290400;8.7
BER;201905290410;8.7
BER;201905290420;8.7
BER;201905290430;8.8
BER;201905290440;8.7
BER;201905290450;8.9
BER;201905290500;8.9
BER;201905290510;9.1
BER;201905290520;9.0
BER;201905290530;9.1
BER;201905290540;9.1
BER;201905290550;9.1
BER;201905290600;9.3
BER;201905290610;9.4
BER;201905290620;9.6
BER;201905290630;9.5
BER;201905290640;10.1
BER;201905290650;10.0
BER;201905290700;10.3
BER;201905290710;10.4
BER;201905290720;10.4
BER;201905290730;10.9
BER;201905290740;10.6
BER;201905290750;10.9
BER;201905290800;10.8
BER;201905290810;10.9
BER;201905290820;11.1
BER;201905290830;11.2
BER;201905290840;11.4
BER;201905290850;11.3
BER;201905290900;12.3
BER;201905290910;12.0
BER;201905290920;11.7
BER;201905290930;12.3
BER;201905290940;12.0
BER;201905290950;12.3
BER;201905291000;12.2
BER;201905291010;12.4
BER;201905291020;12.2
BER;201905291030;13.2
BER;201905291040;13.0
BER;201905291050;13.3
BER;201905291100;12.9
BER;201905291110;13.0
BER;201905291120;13.9
BER;201905291130;14.7
BER;201905291140;13.9
BER;201905291150;13.8
BER;201905291200;12.9
BER;201905291210;12.5
BER;201905291220;13.4
BER;201905291230;12.3
BER;201905291240;11.4
BER;201905291250;12.5
BER;201905291300;12.7
BER;201905291310;12.9
BER;201905291320;12.8
BER;201905291330;13.1
BER;201905291340;11.9
BER;201905291350;12.2
BER;201905291400;12.5
BER;201905291410;13.4
BER;201905291420;12.7
BER;201905291430;12.0
BER;201905291440;11.6
BER;201905291450;11.4
BER;201905291500;11.5
BER;201905291510;11.5
BER;201905291520;11.8
BER;201905291530;12.9
BER;201905291540;13.8
BER;201905291550;13.4
BER;201905291600;13.3
BER;201905291610;13.7
BER;201905291620;13.5
BER;201905291630;13.6
BER;201905291640;13.8
BER;201905291650;13.6
BER;201905291700;14.1
BER;201905291710;13.8
BER;201905291720;13.1
BER;201905291730;11.8
BER;201905291740;11.3
BER;201905291750;10.8
BER;201905291800;11.2
BER;201905291810;10.5
BER;201905291820;10.6
BER;201905291830;10.9
BER;201905291840;11.0
BER;201905291850;10.8
BER;201905291900;10.7
BER;201905291910;10.5
BER;201905291920;10.4
BER;201905291930;10.3
BER;201905291940;10.2
BER;201905291950;10.2
BER;201905292000;10.1
BER;201905292010;10.0
BER;201905292020;10.0
BER;201905292030;9.9
BER;201905292040;9.6
BER;201905292050;9.7
BER;201905292100;9.6
BER;201905292110;9.7
BER;201905292120;9.7
BER;201905292130;9.8
BER;201905292140;9.9
BER;201905292150;9.6
BER;201905292200;9.6
BER;201905292210;9.5
BER;201905292220;9.6
BER;201905292230;8.8
BER;201905292240;8.1
BER;201905292250;8.1
BER;201905292300;7.9
BER;201905292310;7.7
BER;201905292320;7.3
BER;201905292330;6.8
BER;201905292340;7.3
BER;201905292350;7.4
BER;201905300000;7.3
BER;201905300010;6.8
BER;201905300020;6.6
BER;201905300030;6.9
BER;201905300040;6.0
BER;201905300050;6.1
BER;201905300100;6.5
BER;201905300110;6.3
BER;201905300120;6.4
BER;201905300130;6.2
BER;201905300140;5.7
BER;201905300150;5.7
BER;201905300200;5.2
BER;201905300210;5.7
BER;201905300220;6.2
BER;201905300230;6.8
BER;201905300240;6.8
BER;201905300250;6.4
BER;201905300300;6.7
BER;201905300310;6.3
BER;201905300320;5.3
BER;201905300330;5.6
BER;201905300340;6.5
BER;201905300350;6.7
BER;201905300400;5.4
BER;201905300410;5.0
BER;201905300420;5.1
BER;201905300430;5.6
BER;201905300440;5.9
BER;201905300450;5.9
BER;201905300500;6.6
BER;201905300510;7.4
BER;201905300520;8.5
BER;201905300530;8.8
BER;201905300540;9.0
BER;201905300550;9.3
BER;201905300600;9.4
BER;201905300610;9.7
BER;201905300620;9.8
BER;201905300630;10.1
BER;201905300640;10.7
BER;201905300650;10.2
BER;201905300700;10.8
BER;201905300710;10.2
BER;201905300720;10.3
BER;201905300730;10.7
BER;201905300740;10.9
BER;201905300750;11.3
BER;201905300800;12.0
BER;201905300810;12.2
BER;201905300820;12.4
BER;201905300830;12.5
BER;201905300840;13.4
BER;201905300850;13.3
BER;201905300900;14.3
BER;201905300910;14.3
BER;201905300920;14.5
BER;201905300930;14.3
BER;201905300940;15.1
BER;201905300950;15.0
BER;201905301000;15.9
BER;201905301010;15.9
BER;201905301020;16.0
BER;201905301030;16.2
BER;201905301040;16.5
BER;201905301050;16.8
BER;201905301100;16.0
BER;201905301110;16.5
BER;201905301120;17.4
BER;201905301130;17.2
BER;201905301140;17.4
BER;201905301150;17.5
BER;201905301200;17.3
BER;201905301210;18.3
BER;201905301220;17.3
BER;201905301230;17.9
BER;201905301240;18.3
BER;201905301250;18.1
BER;201905301300;18.3
BER;201905301310;18.2
BER;201905301320;18.4
BER;201905301330;18.1
BER;201905301340;18.6
BER;201905301350;18.7
BER;201905301400;18.8
BER;201905301410;18.6
BER;201905301420;18.8
BER;201905301430;19.0
BER;201905301440;19.0
BER;201905301450;19.4
BER;201905301500;18.7
BER;201905301510;19.1
BER;201905301520;19.6
BER;201905301530;18.7
BER;201905301540;19.0
BER;201905301550;18.9
BER;201905301600;18.5
BER;201905301610;18.7
BER;201905301620;18.8
BER;201905301630;18.8
BER;201905301640;18.8
BER;201905301650;19.0
BER;201905301700;18.7
BER;201905301710;18.4
BER;201905301720;18.1
BER;201905301730;18.2
BER;201905301740;17.9
BER;201905301750;18.1
BER;201905301800;17.9
BER;201905301810;17.1
BER;201905301820;17.1
BER;201905301830;16.8
BER;201905301840;16.7
BER;201905301850;16.3
BER;201905301900;15.6
BER;201905301910;14.8
BER;201905301920;14.2
BER;201905301930;13.6
BER;201905301940;14.3
BER;201905301950;13.1
BER;201905302000;10.4
BER;201905302010;12.2
BER;201905302020;11.7
BER;201905302030;11.7
BER;201905302040;11.4
BER;201905302050;12.4
BER;201905302100;10.8
BER;201905302110;9.9
BER;201905302120;9.8
BER;201905302130;10.6
BER;201905302140;10.5
BER;201905302150;9.7
BER;201905302200;9.9
BER;201905302210;9.7
BER;201905302220;9.2
BER;201905302230;8.4
BER;201905302240;9.2
BER;201905302250;8.8
BER;201905302300;9.2
BER;201905302310;8.6
BER;201905302320;9.3
BER;201905302330;8.7
BER;201905302340;9.8
BER;201905302350;9.5
BER;201905310000;9.5
BER;201905310010;8.4
BER;201905310020;9.0
BER;201905310030;7.8
BER;201905310040;7.5
BER;201905310050;8.1
BER;201905310100;8.1
BER;201905310110;8.9
BER;201905310120;8.1
BER;201905310130;7.6
BER;201905310140;7.7
BER;201905310150;7.9
BER;201905310200;6.7
BER;201905310210;8.0
BER;201905310220;8.1
BER;201905310230;7.1
BER;201905310240;6.9
BER;201905310250;6.8
BER;201905310300;7.8
BER;201905310310;7.3
BER;201905310320;6.8
BER;201905310330;6.1
BER;201905310340;6.2
BER;201905310350;6.3
BER;201905310400;6.2
BER;201905310410;6.2
BER;201905310420;6.1
BER;201905310430;7.2
BER;201905310440;7.3
BER;201905310450;7.7
BER;201905310500;8.7
BER;201905310510;9.4
BER;201905310520;10.6
BER;201905310530;11.1
BER;201905310540;11.6
BER;201905310550;11.8
BER;201905310600;12.1
BER;201905310610;12.7
BER;201905310620;12.5
BER;201905310630;12.9
BER;201905310640;13.2
BER;201905310650;13.1
BER;201905310700;13.9
BER;201905310710;14.0
BER;201905310720;14.5
BER;201905310730;15.4
BER;201905310740;16.0
BER;201905310750;16.2
BER;201905310800;16.3
BER;201905310810;16.5
BER;201905310820;17.1
BER;201905310830;17.0
BER;201905310840;17.0
BER;201905310850;17.5
BER;201905310900;17.9
BER;201905310910;18.5
BER;201905310920;18.7
BER;201905310930;19.1
BER;201905310940;18.8
BER;201905310950;19.7
BER;201905311000;19.4
BER;201905311010;19.7
BER;201905311020;19.7
BER;201905311030;19.7
BER;201905311040;19.9
BER;201905311050;20.3
BER;201905311100;20.4
BER;201905311110;20.5
BER;201905311120;20.7
BER;201905311130;20.5
BER;201905311140;21.1
BER;201905311150;20.9
BER;201905311200;21.2
BER;201905311210;21.4
BER;201905311220;21.0
BER;201905311230;21.8
BER;201905311240;21.2
BER;201905311250;21.1
BER;201905311300;21.2
BER;201905311310;21.8
BER;201905311320;21.6
BER;201905311330;21.9
BER;201905311340;21.8
BER;201905311350;21.8
BER;201905311400;21.8
BER;201905311410;22.1
BER;201905311420;22.0
BER;201905311430;22.1
BER;201905311440;22.3
BER;201905311450;22.4
BER;201905311500;21.6
BER;201905311510;21.8
BER;201905311520;21.7
BER;201905311530;22.2
BER;201905311540;21.8
BER;201905311550;21.9
BER;201905311600;21.8
BER;201905311610;21.7
BER;201905311620;21.6
BER;201905311630;21.9
BER;201905311640;21.8
BER;201905311650;21.8
BER;201905311700;21.5
BER;201905311710;21.4
BER;201905311720;21.6
BER;201905311730;21.6
BER;201905311740;21.0
BER;201905311750;21.0
BER;201905311800;21.0
BER;201905311810;20.9
BER;201905311820;20.4
BER;201905311830;20.2
BER;201905311840;19.6
BER;201905311850;19.8
BER;201905311900;19.2
BER;201905311910;18.8
BER;201905311920;18.8
BER;201905311930;17.7
BER;201905311940;17.3
BER;201905311950;15.8
BER;201905312000;15.4
BER;201905312010;15.0
BER;201905312020;15.0
BER;201905312030;14.5
BER;201905312040;14.6
BER;201905312050;14.1
BER;201905312100;14.0
BER;201905312110;13.3
BER;201905312120;12.3
BER;201905312130;11.4
BER;201905312140;11.2
BER;201905312150;12.8
BER;201905312200;12.8
BER;201905312210;10.8
BER;201905312220;12.1
BER;201905312230;11.8
BER;201905312240;11.6
BER;201905312250;11.7
BER;201905312300;11.5
BER;201905312310;11.1
BER;201905312320;12.7
BER;201905312330;11.1
BER;201905312340;11.1
BER;201905312350;11.1
BER;201906010000;10.2
BER;201906010010;10.8
BER;201906010020;10.3
BER;201906010030;11.1
BER;201906010040;10.2
BER;201906010050;9.5
BER;201906010100;9.3
BER;201906010110;10.0
BER;201906010120;9.9
BER;201906010130;9.8
BER;201906010140;10.1
BER;201906010150;10.1
BER;201906010200;9.9
BER;201906010210;9.1
BER;201906010220;9.6
BER;201906010230;9.1
BER;201906010240;10.2
BER;201906010250;10.0
BER;201906010300;10.4
BER;201906010310;9.5
BER;201906010320;9.7
BER;201906010330;8.8
BER;201906010340;8.9
BER;201906010350;9.3
BER;201906010400;9.2
BER;201906010410;9.7
BER;201906010420;9.6
BER;201906010430;9.9
BER;201906010440;9.8
BER;201906010450;10.1
BER;201906010500;10.7
BER;201906010510;11.1
BER;201906010520;11.9
BER;201906010530;12.0
BER;201906010540;12.4
BER;201906010550;12.6
BER;201906010600;12.9
BER;201906010610;14.1
BER;201906010620;14.7
BER;201906010630;15.3
BER;201906010640;15.6
BER;201906010650;16.1
BER;201906010700;16.6
BER;201906010710;16.7
BER;201906010720;17.0
BER;201906010730;17.0
BER;201906010740;17.7
BER;201906010750;17.9
BER;201906010800;17.9
BER;201906010810;18.6
BER;201906010820;18.4
BER;201906010830;19.0
BER;201906010840;19.3
BER;201906010850;19.5
BER;201906010900;19.0
BER;201906010910;20.0
BER;201906010920;20.4
BER;201906010930;19.9
