"p_id","time_20_21","time_21_22","time_22_23","time_23_00","time_00_01","time_01_02","time_02_03","time_03_04","time_04_05","time_05_06","time_06_07","time_07_08","time_08_09","time_09_10","time_10_11","time_11_12","time_12_13","time_13_14","time_20_22","time_21_23","time_22_00","time_23_01","time_00_02","time_01_03","time_02_04","time_03_05","time_04_06","time_05_07","time_06_08","time_07_09","time_08_10","time_09_11","time_10_12","time_11_13","time_12_14","time_20_23","time_21_00","time_22_01","time_23_02","time_00_03","time_01_04","time_02_05","time_03_06","time_04_07","time_05_08","time_06_09","time_07_10","time_08_11","time_09_12","time_10_13","time_11_14","time_20_00","time_21_01","time_22_02","time_23_03","time_00_04","time_01_05","time_02_06","time_03_07","time_04_08","time_05_09","time_06_10","time_07_11","time_08_12","time_09_13","time_10_14","night_22_06"
7193,25.674,24.977,24.138,23.787,NA,NA,21.611,21.234,21.238,22.084,23.487,24.847,26.022,26.5,NA,30.452,30.908,31.25,25.25,24.562,24.031,23.787,NA,21.611,21.368,21.236,21.705,22.563,24.366,25.45,26.085,26.5,30.452,30.75,30.987,24.834,24.423,24.031,23.787,21.611,21.368,21.323,21.54,22.101,23.441,25.037,25.526,26.085,29.554,30.75,30.832,24.686,24.423,24.031,22.592,21.368,21.323,21.552,21.845,22.895,24.186,25.123,25.526,27.462,30.355,30.832,22.302
7196,28.654,27.746,26.541,25.987,NA,NA,22.737,22.188,21.802,22.228,23.644,25.629,28.316,29.7,NA,34.94,35.478,35.9,28.101,27.149,26.372,25.987,NA,22.737,22.383,22.012,22.037,22.713,24.928,27.008,28.5,29.7,34.94,35.291,35.576,27.518,26.942,26.372,25.987,22.737,22.383,22.18,22.09,22.395,23.834,26.302,27.204,28.5,33.749,35.291,35.392,27.302,26.942,26.372,24.202,22.383,22.18,22.195,22.334,23.33,25.128,26.501,27.204,30.531,34.772,35.392,23.459
7198,29.1,29.1,29.1,29.1,NA,NA,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,NA,29.1,29.1,29.1,29.1,29.1,29.1,29.1,NA,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1
7199,NA,NA,28.1,27.94,NA,NA,25.165,24.606,24.255,24.606,25.53,26.871,28.125,28.6,NA,32.933,33.839,34.6,NA,28.1,28.035,27.94,NA,25.165,24.805,24.446,24.449,24.922,26.397,27.515,28.188,28.6,32.933,33.525,34.015,28.1,28.035,28.035,27.94,25.165,24.805,24.613,24.503,24.689,25.671,27.098,27.594,28.188,31.948,33.525,33.702,28.035,28.035,28.035,26.416,24.805,24.613,24.611,24.665,25.32,26.38,27.186,27.594,29.684,33.067,33.702,25.453
7201,24.7,24.7,24.7,24.7,NA,NA,21.6,21.6,21.6,21.6,22.436,24.519,27.205,28.1,NA,33.9,34.552,35,24.7,24.7,24.7,24.7,NA,21.6,21.6,21.6,21.6,21.887,23.783,25.897,27.324,28.1,33.9,34.326,34.656,24.7,24.7,24.7,24.7,21.6,21.6,21.6,21.6,21.787,22.899,25.171,26.058,27.324,32.582,34.326,34.437,24.7,24.7,24.7,22.998,21.6,21.6,21.6,21.732,22.577,24.142,25.342,26.058,29.398,33.748,34.437,22.538
7202,26.347,25.731,24.761,24.29,NA,NA,20.553,20.194,21.941,24.266,26.864,28.495,30.416,31.8,NA,NA,NA,NA,25.972,25.251,24.618,24.29,NA,20.553,20.322,20.988,23.224,25.154,27.917,29.481,30.6,31.8,NA,NA,NA,25.519,25.079,24.618,24.29,20.553,20.322,20.888,22.165,24.033,26.438,28.931,29.65,30.6,31.8,NA,NA,25.346,25.079,24.618,22.238,20.322,20.888,21.904,22.901,25.322,27.587,29.099,29.65,30.6,31.8,NA,22.726
7203,25.9,24.902,24.336,24.2,NA,NA,21.595,21.148,21.26,22.538,24.439,26.413,28.631,29.5,NA,34.663,35.589,36.3,25.293,24.622,24.294,24.2,NA,21.595,21.307,21.199,21.965,23.187,25.715,27.551,28.746,29.5,34.663,35.268,35.754,24.936,24.547,24.294,24.2,21.595,21.307,21.291,21.679,22.515,24.427,26.897,27.693,28.746,33.489,35.268,35.438,24.832,24.547,24.294,22.769,21.307,21.291,21.666,22.112,23.642,25.641,27.05,27.693,30.612,34.732,35.438,22.462
7207,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.6,25.967,26.836,27.748,28.1,NA,31.709,32.785,33.7,NA,NA,NA,NA,NA,NA,NA,NA,25.6,25.775,26.529,27.304,27.795,28.1,31.709,32.412,32.997,NA,NA,NA,NA,NA,NA,NA,25.6,25.775,26.269,27.023,27.362,27.795,30.889,32.412,32.625,NA,NA,NA,NA,NA,NA,25.6,25.775,26.269,26.757,27.086,27.362,29.029,32.012,32.625,25.6
7208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7209,27.995,26.829,25.78,25.5,NA,NA,22.895,22.276,21.561,22.15,24.856,28.389,30.979,32,NA,35.261,35.657,36,27.285,26.31,25.695,25.5,NA,22.895,22.496,21.951,21.886,23.076,27.139,29.718,31.114,32,35.261,35.52,35.737,26.723,26.165,25.695,25.5,22.895,22.496,22.169,22.022,22.548,25.119,28.696,29.884,31.114,34.52,35.52,35.599,26.55,26.165,25.695,24.069,22.496,22.169,22.163,22.467,24.236,26.811,28.889,29.884,32.422,35.193,35.599,23.232
7210,25.8,25.8,25.8,25.8,NA,NA,25.7,NA,NA,25.2,25.305,25.513,25.658,25.7,NA,NA,NA,NA,25.8,25.8,25.8,25.8,NA,25.7,25.7,NA,25.2,25.249,25.439,25.587,25.664,25.7,NA,NA,NA,25.8,25.8,25.8,25.8,25.7,25.7,25.7,25.2,25.249,25.37,25.528,25.595,25.664,25.7,NA,NA,25.8,25.8,25.8,25.772,25.7,25.7,25.311,25.249,25.37,25.464,25.538,25.595,25.664,25.7,NA,25.629
7211,26.934,26.285,25.719,25.382,NA,NA,23.518,23.42,22.83,22.72,23.482,25.077,26.759,27.4,NA,32.14,33.471,34.2,26.539,26.005,25.616,25.382,NA,23.518,23.455,23.151,22.769,22.981,24.513,25.94,26.844,27.4,32.14,33.01,33.64,26.233,25.893,25.616,25.382,23.518,23.455,23.236,22.997,22.928,23.787,25.424,26.047,26.844,31.063,33.01,33.206,26.112,25.893,25.616,24.358,23.455,23.236,23.081,23.073,23.55,24.646,25.54,26.047,28.514,32.489,33.206,23.849
7214,26.29,25.263,24.08,23.6,NA,NA,20.526,20.199,21.582,23.735,26.374,29.147,30.3,NA,NA,NA,NA,NA,25.665,24.677,23.933,23.6,NA,20.526,20.316,20.828,22.77,24.637,28.166,29.463,30.3,NA,NA,NA,NA,25.073,24.485,23.933,23.6,20.526,20.316,20.759,21.871,23.572,26.371,28.585,29.463,30.3,NA,NA,NA,24.865,24.485,23.933,21.912,20.316,20.759,21.654,22.577,25.183,26.87,28.585,29.463,30.3,NA,NA,22.344
7216,28.569,27.794,26.856,26.4,NA,NA,24.246,23.717,23.5,23.658,24.587,26.471,28.324,28.9,NA,NA,NA,NA,28.098,27.33,26.717,26.4,NA,24.246,23.906,23.618,23.587,23.976,25.805,27.422,28.4,28.9,NA,NA,NA,27.634,27.164,26.717,26.4,24.246,23.906,23.764,23.633,23.81,24.936,26.827,27.53,28.4,28.9,NA,NA,27.46,27.164,26.717,25.217,23.906,23.764,23.732,23.783,24.58,25.914,26.948,27.53,28.4,28.9,NA,24.636
7217,29.9,29.12,28.062,27.7,NA,NA,24.853,24.224,24.154,24.262,24.72,25.684,27.008,27.6,NA,33.166,34.107,34.8,29.399,28.596,27.952,27.7,NA,24.853,24.448,24.192,24.214,24.419,25.343,26.363,27.086,27.6,33.166,33.781,34.268,28.882,28.436,27.952,27.7,24.853,24.448,24.345,24.217,24.326,24.905,26.018,26.453,27.086,31.901,33.781,33.949,28.71,28.436,27.952,26.136,24.448,24.345,24.32,24.296,24.719,25.512,26.111,26.453,29.004,33.207,33.949,25.419
7220,27.294,25.947,24.874,24.558,NA,NA,22.468,22.024,22.343,24.716,26.5,NA,NA,NA,NA,NA,NA,NA,26.474,25.416,24.777,24.558,NA,22.468,22.183,22.169,23.652,25.066,26.5,NA,NA,NA,NA,NA,NA,25.876,25.262,24.777,24.558,22.468,22.183,22.239,23.083,23.99,25.066,26.5,NA,NA,NA,NA,NA,25.69,25.262,24.777,23.41,22.183,22.239,22.984,23.358,23.99,25.066,26.5,NA,NA,NA,NA,23.527
7225,26.627,25.554,24.292,23.8,NA,NA,20.853,20.355,20.348,21.483,23.916,26.612,29.25,30.3,NA,36.678,36.868,37,25.974,24.929,24.142,23.8,NA,20.853,20.532,20.352,20.974,22.315,25.659,27.965,29.39,30.3,36.678,36.802,36.899,25.346,24.728,24.142,23.8,20.853,20.532,20.468,20.758,21.629,23.967,27.115,28.136,29.39,35.228,36.802,36.835,25.127,24.728,24.142,22.182,20.532,20.468,20.773,21.253,23.069,25.492,27.302,28.136,31.688,36.198,36.835,21.793
7226,27.834,27.13,26.533,26.233,NA,NA,24.453,23.985,23.668,23.6,24.492,26.312,28.468,29.5,NA,33.933,34.949,35.5,27.406,26.834,26.441,26.233,NA,24.453,24.152,23.841,23.63,23.906,25.669,27.418,28.605,29.5,33.933,34.597,35.077,27.08,26.727,26.441,26.233,24.453,24.152,23.983,23.755,23.823,24.831,26.804,27.57,28.605,32.925,34.597,34.746,26.96,26.727,26.441,25.255,24.152,23.983,23.868,23.871,24.543,25.881,26.962,27.57,30.285,34.123,34.746,24.647
7227,27.454,26.709,25.978,25.654,NA,NA,23.195,22.52,22.4,22.927,23.772,24.737,25.924,26.5,NA,31.429,33.075,34.2,27.001,26.347,25.879,25.654,NA,23.195,22.761,22.466,22.691,23.216,24.396,25.346,26,26.5,31.429,32.504,33.336,26.618,26.223,25.879,25.654,23.195,22.761,22.635,22.631,22.932,23.801,25.015,25.43,26,30.309,32.504,32.784,26.482,26.223,25.879,24.303,22.761,22.635,22.723,22.81,23.453,24.414,25.102,25.43,27.712,31.946,32.784,23.678
7228,28.947,28.2,27.324,26.969,NA,NA,24.453,23.924,23.564,24.048,25.077,26.377,28.092,28.9,NA,NA,NA,NA,28.492,27.766,27.216,26.969,NA,24.453,24.113,23.761,23.831,24.4,25.917,27.257,28.2,28.9,NA,NA,NA,28.056,27.624,27.216,26.969,24.453,24.113,23.921,23.864,24.109,25.16,26.799,27.377,28.2,28.9,NA,NA,27.902,27.624,27.216,25.587,24.113,23.921,23.959,24.054,24.764,26.007,26.922,27.377,28.2,28.9,NA,24.945
7230,29.396,28.373,27.139,26.559,NA,NA,23.765,23.21,22.855,23.035,23.777,25.016,26.407,27,NA,31.028,31.899,32.6,28.773,27.762,26.961,26.559,NA,23.765,23.408,23.049,22.955,23.289,24.578,25.73,26.486,27,31.028,31.597,32.062,28.162,27.546,26.961,26.559,23.765,23.408,23.215,23.044,23.138,23.953,25.32,25.823,26.486,30.112,31.597,31.763,27.936,27.546,26.961,25.025,23.408,23.215,23.161,23.159,23.681,24.662,25.418,25.823,27.918,31.17,31.763,24.311
7231,29.7,28.825,27.801,27.403,NA,NA,25.208,24.1,23.4,23.899,24.93,26.365,28.215,29.1,NA,35.098,36.151,37.1,29.137,28.318,27.68,27.403,NA,25.208,24.494,23.782,23.675,24.251,25.858,27.314,28.333,29.1,35.098,35.786,36.371,28.621,28.154,27.68,27.403,25.208,24.494,24.111,23.824,23.954,25.064,26.814,27.445,28.333,33.735,35.786,36.003,28.444,28.154,27.68,26.197,24.494,24.111,24.047,23.997,24.651,25.974,26.948,27.445,30.466,35.165,36.003,25.147
7233,28.255,27.244,26.428,25,NA,NA,23.105,22.732,23.065,23.3,24.507,25.6,26.555,27.2,NA,32.909,33.969,34.8,27.64,26.84,25.992,25,NA,23.105,22.865,22.883,23.195,23.713,25.212,26.09,26.64,27.2,32.909,33.602,34.162,27.187,26.511,25.992,25,23.105,22.865,22.935,23.033,23.487,24.438,25.757,26.171,26.64,31.611,33.602,33.799,26.878,26.511,25.992,23.96,22.865,22.935,23.045,23.264,24.097,25.049,25.841,26.171,28.617,33.007,33.799,23.937
7234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7240,28.197,27.521,26.758,26.315,NA,NA,23.849,23.273,23.023,23.648,25.039,26.512,28.261,28.9,NA,33.864,34.392,34.8,27.786,27.143,26.623,26.315,NA,23.849,23.479,23.16,23.368,24.124,25.991,27.409,28.346,28.9,33.864,34.209,34.487,27.402,26.995,26.623,26.315,23.849,23.479,23.319,23.335,23.74,25.042,26.912,27.518,28.346,32.736,34.209,34.306,27.248,26.995,26.623,24.961,23.479,23.319,23.418,23.602,24.541,25.971,27.028,27.518,30.086,33.716,34.306,24.388
7242,26.928,26.437,26.087,25.9,NA,NA,23.568,23.02,22.855,23.653,24.882,26.162,27.7,28.5,NA,33.882,34.819,35.7,26.629,26.263,26.03,25.9,NA,23.568,23.215,22.945,23.296,24.073,25.709,26.951,27.806,28.5,33.882,34.494,35.023,26.427,26.199,26.03,25.9,23.568,23.215,23.089,23.199,23.649,24.876,26.517,27.064,27.806,32.659,34.494,34.693,26.352,26.199,26.03,24.62,23.215,23.089,23.259,23.463,24.375,25.692,26.633,27.064,29.722,33.937,34.693,24.098
7244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
